1014920;Metro - Companhia do Metropolitano de Sao Paulo, Rua Boa Vista, 175;Centro;8966;26
1014925;Unibanco S.A., Rua Boa Vista, 162;Centro;8966;26
1014930;Edificio Cidade, Rua Boa Vista, 170;Centro;8966;26
1014940;Centro de Tratamento de Devolucoes, Rua Boa Vista, 84;Centro;8966;26
1014970;AGF Boa Vista, Rua Boa Vista, 88 Loja 2 Terreo;Centro;8966;26
1015000;Rua General Carneiro;Centro;8966;26
1015010;Praca Padre Manuel da Nobrega;Centro;8966;26
1015020;Praca Fernando Costa;Centro;8966;26
1015030;Rua Sao Nicolau;Centro;8966;26
1015040;Rua Maria Benedita;Centro;8966;26
1015050;Rua Luis Teixeira;Centro;8966;26
1015060;Rua Hercules Florence;Centro;8966;26
1015080;Rua Fernao Sales;Centro;8966;26
1015090;Viaduto Diario Popular;Centro;8966;26
1015100;Avenida Exterior;Centro;8966;26
1015900;Edificio Antonio da Nobrega, Praca Padre Manuel da Nobrega, 16;Centro;8966;26
1016000;Rua Venceslau Bras;Centro;8966;26
1016010;Rua Irma Simpliciana;Centro;8966;26
1016020;Rua Santa Teresa;Centro;8966;26
1016030;Rua Anchieta;Se;8966;26
1016040;Largo Patio do Colegio;Se;8966;26
1016050;Rua Floriano Peixoto;Se;8966;26
1017000;Avenida Rangel Pestana, ate 499/500;Bras;8966;26
1017010;Rua Doutor Bettencourt Rodrigues;Se;8966;26
1017030;Viaduto Mercurio;Se;8966;26
1017040;Viaduto Vinte e Cinco de Marco;Se;8966;26
1017902;Edificio da Se, Rua Roberto Simonsen, 62;Se;8966;26
1017903;Primeiro Cartorio de Registros de Titulos e Documentos, Rua Roberto Simonsen, 106;Se;8966;26
1017904;Palacio Clovis Bevilaqua, Avenida Rangel Pestana, 203;Se;8966;26
1017905;Edificio Rangel Pestana, Avenida Rangel Pestana, 243;Se;8966;26
1017906;Tribunal de Contas, Avenida Rangel Pestana, 315;Se;8966;26
1017907;Edificio Sao Roque, Rua Doutor Bettencourt Rodrigues, 88;Se;8966;26
1017908;Edificio Santa Marta, Rua Doutor Bettencourt Rodrigues, 112;Se;8966;26
1017909;Palacio Luso Junior, Rua Doutor Bettencourt Rodrigues, 155;Se;8966;26
1017910;Edificio Sao Pedro, Rua Doutor Bettencourt Rodrigues, 196;Se;8966;26
1017911;Secretaria da Fazenda, Avenida Rangel Pestana, 300;Se;8966;26
1017970;AC Secretaria da Fazenda, Avenida Rangel Pestana, 300 Terreo .;Se;8966;26
1018000;Praca Clovis Bevilaqua, lado par;Se;8966;26
1018001;Praca Clovis Bevilaqua, lado impar;Se;8966;26
1018010;Rua Onze de Agosto;Se;8966;26
1018020;Rua Anita Garibaldi;Se;8966;26
1019000;Rua Silveira Martins;Se;8966;26
1019010;Rua das Flores;Se;8966;26
1019020;Rua do Carmo;Se;8966;26
1019030;Rua Joaquim dos Santos Andrade;Se;8966;26
1019040;Rua Alcides Bezerra;Se;8966;26
1019900;Sindicato dos Metalurgicos, Rua do Carmo, 171;Se;8966;26
1019970;AC Praca do Carmo, Rua do Carmo, s/n Ala Verde - Poupa tempo Se;Se;8966;26
1020000;Rua Tabatinguera, lado par;Se;8966;26
1020001;Rua Tabatinguera, lado impar;Se;8966;26
1020010;Rua das Carmelitas;Se;8966;26
1020020;Rua Nioac;Se;8966;26
