202;1021100;Rua Vinte e Cinco de Marco, de 552 ao fim - lado par;26;Centro
203;1021200;Rua Vinte e Cinco de Marco, de 551 ao fim - lado impar;26;Centro
204;1021900;Galeria Comercial Ragueb Chohfi, Rua Vinte e Cinco de Marco, 641;26;Centro
205;1021901;Edificio Cassio Nahas, Rua Vinte e Cinco de Marco, 904;26;Centro
206;1021902;Edificio XXV de Marco, Rua Vinte e Cinco de Marco, 990;26;Centro
207;1021903;Edificio Riskalah Jorge, Rua Vinte e Cinco de Marco, 1003;26;Centro
208;1022000;Ladeira Porto Geral;26;Centro
209;1022010;Rua Varnhagen;26;Centro
210;1022020;Rua Cavalheiro Basilio Jafet;26;Centro
211;1022030;Rua Jorge Azem;26;Centro
212;1022040;Praca Ragueb Chohfi;26;Centro
213;1022050;Parque Dom Pedro II, ate 500 - lado par;26;Centro
214;1022060;Rua Doutor Itapura de Miranda;26;Centro
215;1022070;Rua Comendador Assad Abdalla;26;Centro
216;1022970;AGF Basilio Jafet, Rua Cavalheiro Basilio Jafet, 191;26;Centro
217;1023000;Rua Barao de Duprat, lado par;26;Centro
218;1023001;Rua Barao de Duprat, lado impar;26;Centro
219;1023010;Rua Miguel Carlos;26;Centro
220;1023020;Rua Ilha das Flores;26;Centro
221;1023030;Rua Serop Kherlakian;26;Centro
222;1023040;Rua Comendador Afonso Kherlakian;26;Centro
223;1023050;Rua Comendador Abdo Schahin;26;Centro
224;1023060;Rua Lucrecia Leme;26;Centro
225;1023070;Rua Virgilina Sales;26;Centro
226;1023900;Edificio Silvia, Rua Miguel Carlos, 41;26;Centro
227;1023902;Edificio Quatro Estados, Rua Barao de Duprat, 449;26;Centro
228;1023903;Edificio Serop Kherlakian, Rua Comendador Afonso Kherlakian, 79;26;Centro
229;1023904;Edificio Ragueb Chohfi, Rua Comendador Abdo Schahin, 13;26;Centro
230;1023905;Edificio Antonio Zogbi, Rua Comendador Abdo Schahin, 62;26;Centro
231;1023906;Companhia Textil Ragueb Chohfi, Rua Comendador Abdo Schahin, 110;26;Centro
232;1024000;Rua da Cantareira, ate 800 - lado par;26;Centro
233;1024100;Rua da Cantareira, ate 801 - lado impar;26;Centro
234;1024900;Mercado Central, Rua da Cantareira, 306;26;Centro
235;1025000;Rua Carlos de Sousa Nazare, lado par;26;Centro
236;1025001;Rua Carlos de Sousa Nazare, lado impar;26;Centro
237;1025010;Rua Augusto Severo;26;Centro
238;1025020;Avenida do Estado, de 2602 a 4400 - lado par;26;Centro
239;1026000;Avenida Senador Queiros, lado par;26;Centro
240;1026001;Avenida Senador Queiros, lado impar;26;Centro
241;1026010;Avenida Mercurio, de 451/452 ao fim;26;Centro
242;1026900;Edificio Santa Nazare, Avenida Senador Queiros, 96;26;Centro
243;1026901;Edificio Droguetti, Avenida Senador Queiros, 279;26;Centro
244;1026902;Edificio Fares Nemer, Avenida Senador Queiros, 312;26;Centro
245;1026903;Condominio Edificio Bolsa de Cereais, Avenida Senador Queiros, 605;26;Centro
246;1026904;Edificio Minerazil, Avenida Senador Queiros, 667;26;Centro
247;1027000;Rua Paula Sousa, lado par;26;Centro
248;1027001;Rua Paula Sousa, lado impar;26;Centro
249;1027010;Rua Plinio Ramos;26;Centro
250;1027020;Rua Antonio Pais;26;Centro
251;1027030;Vila Santa Clara;26;Centro
252;1027040;Vila Bueno;26;Centro
253;1027050;Vila Santa Maria;26;Centro
254;1027900;Edificio Gentil Moreira, Rua Plinio Ramos, 50;26;Centro
255;1028000;Rua Maua;26;Centro
256;1028010;Viela dos Ingleses;26;Centro
257;1028020;Vila Aguiar Andrade;26;Centro
258;1028030;Jardim Itu;26;Centro
259;1028900;Secretaria da Cultura, Rua Maua, 51;26;Centro
260;1029000;Rua Florencio de Abreu, ate 399 - lado impar;26;Centro
261;1029001;Rua Florencio de Abreu, de 401 ao fim - lado impar;26;Centro
262;1029010;Largo Sao Bento;26;Centro
263;1029900;Edificio Largo Sao Bento, Largo Sao Bento, 64;26;Centro
264;1029901;Edificio Sao Bento, Rua Florencio de Abreu, 157;26;Centro
265;1029902;Companhia de Seguros Gerais, Rua Florencio de Abreu, 623;26;Centro
266;1029903;Edificio Mercansul, Rua Florencio de Abreu, 643;26;Centro
267;1029970;AC Florencio de Abreu, Rua Florencio de Abreu, 591 Terreo .;26;Centro
268;1030000;Rua Florencio de Abreu, ate 398 - lado par;26;Centro
269;1030001;Rua Florencio de Abreu, de 400 ao fim - lado par;26;Centro
270;1030010;Ladeira Constituicao;26;Centro
271;1030020;Beco da Fabrica;26;Centro
272;1030900;Edificio Salim Farah Maluf, Rua Florencio de Abreu, 36;26;Centro
273;1030901;Edificio Tiete, Rua Florencio de Abreu, 48;26;Centro
274;1030902;Edificio Salim Faruad, Rua Florencio de Abreu, 352;26;Centro
275;1031000;Avenida Prestes Maia, lado par;26;Centro
276;1031001;Avenida Prestes Maia, lado impar;26;Centro
277;1031005;Passagem Subterranea Tom Jobim;26;Centro
278;1031010;Rua Dom Francisco de Sousa;26;Centro
279;1031020;Rua Doutor Luiz Silveira;26;Centro
280;1031030;Praca do Correio;26;Centro
281;1031900;Bankboston Banco Multiplo S.A., Parque Anhangabau, 98 1§ Subsolo;26;Centro
282;1031901;Edificio Fernao Dias, Avenida Prestes Maia, 220;26;Centro
283;1031902;Edificio Mirante do Vale, Avenida Prestes Maia, 241;26;Centro
284;1031903;Edificio Victoria, Avenida Prestes Maia, 321;26;Centro
285;1031904;Edificio Ernesto, Avenida Prestes Maia, 676;26;Centro
286;1031905;Secretaria da Receita Federal, Avenida Prestes Maia, 733;26;Centro
287;1031906;Delegacia de Administracao Ministerio da Fazenda, Avenida Prestes Maia, 733 1§ Andar;26;Centro
288;1031970;AC Central de Sao Paulo, Praca do Correio, s/n;26;Centro
289;1032001;Rua Brigadeiro Tobias, de 451/452 ao fim;26;Centro
290;1032010;Rua Riskallah Jorge;26;Centro
291;1032020;Rua Capitao-mor Jeronimo Leitao;26;Centro
292;1032030;Praca Pedro Lessa;26;Centro
293;1032901;Edificio Eduardo Prates, Rua Brigadeiro Tobias, 356;26;Centro
294;1032902;Palacio da Policia Civil, Rua Brigadeiro Tobias, 527;26;Centro
295;1032903;Edificio Barao do Rio Branco, Rua Brigadeiro Tobias, 577;26;Centro
296;1032905;Edificio Zarzur e Kogan, Rua Brigadeiro Tobias, 110/118;26;Centro
297;1032970;CDD Se, Praca Pedro Lessa, s/n;26;Centro
298;1033000;Avenida Casper Libero, lado par;26;Centro
299;1033001;Avenida Casper Libero, lado impar;26;Centro
300;1033010;Rua Washington Luis;26;Centro
301;1033020;Rua Beneficencia Portuguesa;26;Centro
302;1033030;Rua Coronel Batista da Luz;26;Centro
303;1033040;Praca Alfredo Issa;26;Centro
304;1033050;Viaduto Santa Ifigenia;26;Centro
305;1033900;Edificio Santa Julia, Avenida Casper Libero, 58;26;Centro
306;1033901;Condominio Edificio Julio Moreira, Avenida Casper Libero, 134;26;Centro
307;1033902;Banco Panamericano S/A, Praca Alfredo Issa, 48 9§ Andar;26;Centro
308;1033903;Edificio Conceicao, Avenida Casper Libero, 383;26;Centro
309;1033904;Edificio Beneficencia, Rua Beneficencia Portuguesa, 24;26;Centro
310;1033905;Edificio Obelisco, Rua Beneficencia Portuguesa, 44;26;Centro
311;1033906;Edificio Cidade Luz, Rua Doutor Alfredo Issa, 48;26;Centro
312;1033907;Inst Nac do Seg Social Reg Sao Paulo, Viaduto Santa Ifigenia, 266;26;Centro
313;1034000;Rua Antonio de Godoi, lado par;26;Centro
314;1034001;Rua Antonio de Godoi, lado impar;26;Centro
315;1034010;Largo do Paissandu;26;Centro
316;1034020;Rua Capitao Salomao;26;Centro
317;1034030;Rua Abelardo Pinto;26;Centro
318;1034900;Edificio Daniel Martins Ferreira, Largo do Paissandu, 51;26;Centro
319;1034901;Edificio Jose Paulino Nogueira, Largo do Paissandu, 72;26;Centro
320;1034903;Edificio Campanarios, Rua Antonio de Godoi, 122;26;Centro
321;1034904;Condominio Edificio Maina, Rua do Seminario, 199;26;Centro
322;1035000;Avenida Sao Joao, ate 649 - lado impar;26;Centro
323;1035100;Avenida Sao Joao, de 651 a 1339 - lado impar;26;Republica
324;1035901;Edificio Grandes Galerias, Avenida Sao Joao, 439;26;Centro
325;1035902;Edificio Itaguare, Avenida Sao Joao, 1151;26;Centro
326;1035903;Edificio Santa Branca, Avenida Sao Joao, 1333;26;Centro
327;1035904;Galeria Olido, Avenida Sao Joao, 473;26;Centro
328;1035905;Edificio Seguradora, Avenida Sao Joao, 313;26;Centro
329;1035970;CDD Avenida Sao Joao, Avenida Sao Joao, 869;26;Centro
330;1035971;AC Sampa, Avenida Sao Joao, 869;26;Republica
331;1036000;Avenida Sao Joao, ate 648 - lado par;26;Centro
332;1036100;Avenida Sao Joao, de 650 a 1340 - lado par;26;Republica
333;1036900;Banco do Brasil S.A..., Avenida Sao Joao, 32;26;Centro
334;1036901;Edificio Duque de Caxias, Avenida Sao Joao, 566;26;Centro
335;1036902;Condominio Metro 3, Avenida Sao Joao, 802;26;Centro
336;1036903;Edificio Leon Kaisinski, Avenida Sao Joao, 1086;26;Centro
337;1036970;REOP SP-01 Centro, Avenida Sao Joao, 250;26;Centro
338;1036971;AF Dom Pedro II, Avenida Sao Joao, 250 Mezanino .;26;Centro
339;1037000;Rua Conselheiro Crispiniano, lado par;26;Republica
340;1037001;Rua Conselheiro Crispiniano, lado impar;26;Republica
341;1037010;Praca Ramos de Azevedo;26;Republica
342;1037900;Edificio Brasil, Rua Conselheiro Crispiniano, 29;26;Centro
343;1037901;Edificio Guaicurus, Rua Conselheiro Crispiniano, 53;26;Republica
344;1037902;Optical Fhoto Express Ltda, Rua Conselheiro Crispiniano, 49/57;26;Republica
345;1037903;Edificio Marques de Itu, Rua Conselheiro Crispiniano, 40;26;Centro
346;1037904;Edificio Antonio de Abreu, Rua Conselheiro Crispiniano, 69;26;Centro
347;1037905;Edificio Bahige Taufik Camasmie, Rua Conselheiro Crispiniano, 72;26;Republica
348;1037906;Edificio Nice, Rua Conselheiro Crispiniano, 105;26;Centro
349;1037907;Edificio Lovis Albert, Rua Conselheiro Crispiniano, 139;26;Centro
350;1037908;Edificio Marrocos, Rua Conselheiro Crispiniano, 344;26;Centro
351;1037909;Edificio Helio, Rua Conselheiro Crispiniano, 398;26;Centro
352;1037910;Edificio Esplanada, Praca Ramos de Azevedo, 206;26;Centro
353;1037911;Edificio Gloria, Praca Ramos de Azevedo, 209;26;Centro
354;1037912;Secretaria de Agricultura de Abastecimento do Estado de Sao Paulo, Praca Ramos de Azevedo, 254;26;Centro
355;1038000;Rua Dom Jose de Barros, lado par;26;Republica
356;1038100;Rua Dom Jose de Barros, lado impar;26;Republica
357;1038900;Edificio Ruy Barbosa, Rua Dom Jose de Barros, 17;26;Centro
358;1038901;Edificio Bemca, Rua Dom Jose de Barros, 177;26;Centro
359;1038902;Edificio Santa Lucia, Rua Dom Jose de Barros, 152;26;Centro
360;1038903;Mesbla S.A., Rua Dom Jose de Barros, 188;26;Centro
361;1038904;Edificio Edlu, Rua Dom Jose de Barros, 264;26;Centro
362;1039000;Avenida Ipiranga, de 401 ao fim - lado impar;26;Republica
363;1039900;Edificio Independencia II, Avenida Ipiranga, 795;26;Centro
364;1039901;Credicard S.A., Avenida Ipiranga, 855;26;Centro
365;1039902;Edificio Cinerama, Avenida Ipiranga, 919;26;Centro
366;1039903;Edificio Guanabara, Avenida Ipiranga, 1071;26;Centro
367;1039904;Edificio Comendador Jose Martinelli, Avenida Ipiranga, 1097;26;Centro
368;1039905;Edificio Fleming II, Avenida Ipiranga, 1123;26;Centro
369;1039906;Condominio Edificio Thau Ipiranga, Avenida Ipiranga, 1251;26;Centro
370;1039907;Edificio Andradas, Avenida Ipiranga, 1267;26;Centro
371;1039908;Teatro Cine Santana, Rua do Boticario, 209;26;Republica
372;1040010;Rua do Boticario;26;Republica
373;1040901;Edificio Herculano de Almeida Correia, Avenida Ipiranga, 890;26;Centro
374;1040902;Edificio Windsor, Avenida Ipiranga, 978;26;Centro
375;1040903;Edificio Lyrio, Avenida Ipiranga, 1208;26;Centro
376;1040904;Edificio Eduardo Benjamin Jafet, Avenida Ipiranga, 1100;26;Centro
377;1040905;Edificio Montreal, Avenida Ipiranga, 1284;26;Centro
378;1040906;Edificio Taquari, Avenida Ipiranga, 952;26;Republica
379;1041000;Rua Vinte e Quatro de Maio, lado par;26;Republica
380;1041001;Rua Vinte e Quatro de Maio, lado impar;26;Republica
381;1041900;Grandes Galerias, Rua Vinte e Quatro de Maio, 62;26;Centro
382;1041901;Edificio Laudura, Rua Vinte e Quatro de Maio, 104;26;Centro
383;1041903;Conjunto Dom Jose, Rua Vinte e Quatro de Maio, 188;26;Centro
384;1041904;Condominio Edificio 24 de Maio, Rua Vinte e Quatro de Maio, 208;26;Centro
385;1041905;Edificio David Constantino Cury, Rua Vinte e Quatro de Maio, 276;26;Centro
386;1041906;Galeria do Comercio, Rua Vinte e Quatro de Maio, 135;26;Republica
387;1041907;Galeria R. Monteiro, Rua Vinte e Quatro de Maio, 77;26;Republica
388;1041911;Gelre Trabalho Temporario, Rua Vinte e Quatro de Maio, 35 8§ Andar;26;Republica
389;1041970;AC Vinte e Quatro de Maio, Rua Vinte e Quatro de Maio, 236;26;Republica
390;1042000;Rua Barao de Itapetininga, lado par;26;Republica
391;1042001;Rua Barao de Itapetininga, lado impar;26;Republica
392;1042010;Rua Nova Barao;26;Republica
393;1042020;Galeria Itapetininga;26;Republica
394;1042030;Galeria California;26;Republica
395;1042901;Edificio Osvaldo Cruz, Rua Barao de Itapetininga, 46;26;Republica
396;1042902;Edificio Casa Alves Lima, Rua Barao de Itapetininga, 50;26;Republica
397;1042903;Edificio Ita, Rua Barao de Itapetininga, 88;26;Republica
398;1042904;Edificio Guatapara, Rua Barao de Itapetininga, 120;26;Republica
399;1042906;Edificio Rio Branco, Rua Barao de Itapetininga, 140;26;Republica
400;1042907;Edificio Barao de Itapetininga, Rua Barao de Itapetininga, 224;26;Republica
401;1042908;Edificio Jaragua, Rua Barao de Itapetininga, 93;26;Republica
402;1042909;Edificio Anhanguera, Rua Barao de Itapetininga, 151;26;Republica
403;1042910;Edificio Louza, Rua Barao de Itapetininga, 163;26;Republica
